source,status,date,type,fromcountry,fromname,fromalterns,fromiso,fromfips,fromhasc,fromtype,fromcapitalname,fromcapital,tocountry,toname,toalterns,toiso,tofips,tohasc,totype,tocapitalname,tocapital,transfer_source,transfer_reference,transfer_geom
http://www.statoids.com/ucm.html,Pending,1963-01-01,Breakaway,Cameroon,Lom-et-Kadeï,,,,,,,,Cameroon,Lom-et-Djerem,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1963-01-01,Breakaway,Cameroon,Lom-et-Kadeï,,,,,,,,Cameroon,Kadeï,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1963-01-01,Breakaway,Cameroon,Nyong-et-Sanaga,,,,,,,,Cameroon,Haut-Sanaga,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1963-01-01,Breakaway,Cameroon,Nyong-et-Sanaga,,,,,,,,Cameroon,Lékié,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1963-01-01,Breakaway,Cameroon,Nyong-et-Sanaga,,,,,,,,Cameroon,Méfou,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1963-01-01,Breakaway,Cameroon,Nyong-et-Sanaga,,,,,,,,Cameroon,Nyong-et-Kéllé,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1963-01-01,Breakaway,Cameroon,Nyong-et-Sanaga,,,,,,,,Cameroon,Nyong-et-Mfoumou,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1963-01-01,Breakaway,Cameroon,Nyong-et-Sanaga,,,,,,,,Cameroon,Nyong-et-So'o,,,,,,,,,,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Victoria,,,,,,,,Cameroon,Sud-Ouest,,,CM09,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Bamenda,,,,,,,,Cameroon,Nord-Ouest,,,CM07,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,2006-06-12,PartTransfer,Nigeria,Cross River,,,,,,,,Cameroon,Sud-Ouest,,,,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Bamoun,,,,,,,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Dja-et-Lobo,,,,,,,,Cameroon,Centre-Sud,,,CM03,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Ménoua,,,,,,,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Bamboutos,,,,,,,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Lékié,,,,,,,,Cameroon,Centre-Sud,,,CM03,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Ndé,,,,,,,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Haut-Nkam,,,,,,,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Mifi,,,,,,,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Mamfe,,,,,,,,Cameroon,Sud-Ouest,,,CM09,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html | http://www.ambazonia.org/index.php?option=com_content&view=article&id=244,NonActive,1972-06-02,Breakaway,Cameroon,East Cameroon,,,CM01,,,Yaoundé,,Cameroon,Ouest,,,CM08,,,,,,,
http://www.statoids.com/ucm.html,NonActive,1961-10-01,FullTransfer,Cameroon,Dja-et-Lobo,,,,,,,,Cameroon,East Cameroon,,,,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html | https://en.wikipedia.org/wiki/French_Cameroons#/media/File:Cameroon_boundary_changes.PNG,NonActive,1961-10-01,NewInfo,British Cameroons,Southern Cameroons,,,,,,,,Federated Republic of Cameroon,West Cameroon,,,,,,,,,,
http://www.statoids.com/ucm.html | https://en.wikipedia.org/wiki/French_Cameroons#/media/File:Cameroon_boundary_changes.PNG,NonActive,1961-10-01,NewInfo,Southern Cameroons,Bamenda,,,,,,Bamenda,,Southern Cameroons,Bamenda,,,,,,,,,,
http://www.statoids.com/ucm.html | https://en.wikipedia.org/wiki/French_Cameroons#/media/File:Cameroon_boundary_changes.PNG,Pending,1961-10-01,NewInfo,Southern Cameroons,Bamenda,,,,,,Bamenda,,Cameroon,Bamenda,,,,,,,,,,
http://www.statoids.com/ucm.html | https://en.wikipedia.org/wiki/French_Cameroons#/media/File:Cameroon_boundary_changes.PNG,NonActive,1961-10-01,FullTransfer,Southern Cameroons,Southern,,,,,,Buea,,Cameroon,West Cameroon,,,,,,,,http://mapwarper.net/maps/wms/Insert later,Insert later,
http://www.statoids.com/ucm.html | https://en.wikipedia.org/wiki/French_Cameroons#/media/File:Cameroon_boundary_changes.PNG,Pending,1961-10-01,NewInfo,Southern Cameroons,Southern,,,,,,Buea,,Cameroon,Southern,,,,,,,,http://mapwarper.net/maps/wms/Insert later,Insert later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Wum,,,,,,,,Cameroon,Nord-Ouest,,,CM07,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Haut-Sanaga,,,,,,,,Cameroon,Centre-Sud,,,CM03,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Nkambe,,,,,,,,Cameroon,Nord-Ouest,,,CM07,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Kribi,,,,,,,,Cameroon,Centre-Sud,,,CM03,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Kumba,,,,,,,,Cameroon,Sud-Ouest,,,CM09,,,,,http://mapwarper.net/maps/wms/Later,Later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Sanaga-Maritime,,,,,,,,Cameroon,Littoral,,,CM05,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Nyong-et-So'o,,,,,,,,Cameroon,Centre-Sud,,,CM03,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Méfou,,,,,,,,Cameroon,Centre-Sud,,,CM03,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,N'kam,,,,,,,,Cameroon,Littoral,,,CM05,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Mbam,,,,,,,,Cameroon,Centre-Sud,,,CM03,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Nyong-et-Kéllé,,,,,,,,Cameroon,Centre-Sud,,,CM03,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Bouma-Ngoko,,,,,,,,Cameroon,Est,,,CM04,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Mayo Danaï,,,,,,,,Cameroon,Nord,,,CM06,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Haut-Nyong,,,,,,,,Cameroon,Est,,,CM04,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Moungo,,,,,,,,Cameroon,Littoral,,,CM05,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,N'tem,,,,,,,,Cameroon,Centre-Sud,,,CM03,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Diamaré,,,,,,,,Cameroon,Nord,,,CM06,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Wouri,,,,,,,,Cameroon,Littoral,,,CM05,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Bouma-Ngoko,,,,,,,,Cameroon,Est,,,CM04,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Nyong-et-Mfoumou,,,,,,,,Cameroon,Centre-Sud,,,CM03,,,,,later,later,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Bénoué,,,,,,,,Cameroon,Nord,,,CM06,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Adamaoua,,,,,,,,Cameroon,Nord,,,CM06,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Lom-et-Djerem,,,,,,,,Cameroon,Est,,,CM04,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Kadeï,,,,,,,,Cameroon,Est,,,CM04,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Mifi,,,,,,Batoussam,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/16160,"West Africa, Pergamon World AtlasDescription West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/#is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[10.381992235781, 5.1036984287201], [10.341551774182, 5.1085512153803], [10.307581764647, 5.1926673017441], [10.255817980506, 5.2234020642935], [10.236406540499, 5.2557548694311], [10.218612744939, 5.3204591386019], [10.192663441413, 5.4059907607733], [10.262221042068, 5.4351081512867], [10.296191051603, 5.479913111776], [10.352807706223, 5.549470167607], [10.339866760188, 5.591528546065], [10.3770719748, 5.6465279124676], [10.447758575902, 5.6670682691037], [10.475847842173, 5.63479995355], [10.498629310169, 5.6123049370943], [10.550393136219, 5.5346590094267], [10.642597381958, 5.4667193256317], [10.647450252437, 5.3923088125883], [10.658773574979, 5.315792094916], [10.618333113381, 5.2818219177424], [10.647450252437, 5.2041759900748], [10.464659300634, 5.0844723545014], [10.403189775535, 5.073149409145], [10.381992235781, 5.1036984287201]]]]}"
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Margui-Wandala,,,,,,,,Cameroon,Nord,,,CM06,,,,,l,l,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Logone-et-Chari,,,,,,,,Cameroon,Nord,,,CM06,,,,,l,l,
http://www.statoids.com/ucm.html,Pending,1972-06-02,FullTransfer,Cameroon,Victoria,,,,,,Buea,,Cameroon,Sud-Ouest,,,CM09,,,,,http://mapwarper.net/maps/wms/16160,"West Africa, Pergamon World Atlas
Description 
West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/#
is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[8.8530626162918, 4.0480071053143], [8.8061516607212, 4.3407957002754], [8.876838219914, 4.4600111738081], [8.9046073393928, 4.4748223319883], [8.9480134859712, 4.5311862722273], [9.0062477640839, 4.4438347712393], [9.0402177736194, 4.3543770656223], [9.0515410542519, 4.2869255438681], [9.1016872987182, 4.2497206226225], [9.184185845408, 4.2319268480177], [9.2375672530414, 4.2772199705477], [9.2488906174929, 4.3306012943621], [9.3071248956056, 4.3581013128395], [9.3734472073646, 4.3516304835911], [9.4090348403932, 4.2869255438681], [9.4672691185059, 4.2206032321091], [9.5255033966185, 4.1963392988081], [9.5488072667302, 4.0843523785706], [9.5423367727579, 4.048764829361], [9.5811596527727, 3.9970015481348], [9.6118944153221, 3.938766767108], [9.5568953003766, 3.8320041194792], [9.4517501086028, 3.7786227956648], [9.0910210754754, 3.8142103448744], [9.0096514873238, 3.8696978733177], [8.8530626162918, 4.0480071053143]]]]}"
http://www.statoids.com/ucm.html,Pending,1968-08-01,Breakaway,Cameroon,Bamenda,,,,,,,,Cameroon,Bamenda,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1968-08-01,Breakaway,Cameroon,Bamenda,,,,,,,,Cameroon,Wum,,,,,,,,,,
http://www.statoids.com/ucm.html,NonActive,1968-08-01,Breakaway,Cameroon,Bamenda,,,,,,,,Cameroon,N'kambe,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1968-08-01,Breakaway,Cameroon,Bamenda,,,,,,,,Cameroon,Nkambe,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1968-08-01,Breakaway,Cameroon,Southern,,,,,,,,Cameroon,Victoria,,,,,,,,,,
http://www.statoids.com/ucm.html,Pending,1968-08-01,Breakaway,Cameroon,Southern,,,,,,,,Cameroon,Kumba,,,,,,,,,,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Mamfe,,,,,,,,Cameroon,Sud-Ouest,,,CM09,,,,,http://mapwarper.net/maps/wms/16160,"West Africa, Pergamon World Atlas
Description 
West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/#
is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[8.5649054416006, 5.3344652287533], [8.7654901680087, 5.3102006249], [8.8447534677123, 5.3129478774835], [8.9385753788536, 5.2972596369554], [8.9984272804593, 5.3554944179823], [9.0323972899949, 5.4121111564209], [9.079308203656, 5.4185813151171], [9.1089140076672, 5.3436819694807], [9.1720011562591, 5.2741249136497], [9.2690583143865, 5.2369193218519], [9.3564097315555, 5.2720180384685], [9.4389082782453, 5.322164618211], [9.5235299610084, 5.3444738916923], [9.6642627858108, 5.3169745437671], [9.7532318264728, 5.2732987932731], [9.8179365985578, 5.2933509878685], [9.845436114121, 5.3337913237383], [9.93278753129, 5.3726142875721], [9.9656285822874, 5.4627117000391], [9.9931280978506, 5.5516812436153], [10.045296308819, 5.5894420526792], [10.132647725988, 5.6428240470459], [10.111618704397, 5.6897345416118], [9.9854444072133, 5.7361568741371], [9.9445153225695, 5.6994401149322], [9.8992219485825, 5.7188519321253], [9.86686956254, 5.7754686705639], [9.844222917456, 5.8612021289636], [9.8264290590321, 5.9550244592001], [9.8345171764975, 6.0811982534696], [9.8098484810924, 6.2511161945631], [9.7823489655291, 6.430671312647], [9.7726433083897, 6.5471402041485], [9.6560399711618, 6.6783112890889], [9.505601405401, 6.6799286611248], [9.3867738463471, 6.5815405405928], [9.3876163533444, 6.5074666447808], [9.3455582682529, 6.465408936875], [9.2323249590138, 6.4519791163374], [9.011840043824, 6.2924497060348], [8.6923771526215, 6.0251716010143], [8.5834069421997, 5.7273277126123], [8.5649054416006, 5.3344652287533]]]]}"
http://www.statoids.com/ucm.html,NonActive,1968-08-01,Breakaway,Cameroon,Southern,,,,,,,,Cameroon,Bamfe,,,,,,,,,,
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Kumba,,,,,,,,Cameroon,Sud-Ouest,,,CM09,,,,,http://mapwarper.net/maps/wms/16160,"West Africa, Pergamon World Atlas
Description 
West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/#
is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[8.272183723748, 4.850861446841], [8.3027836633849, 5.1776202189757], [8.5317441076043, 5.5594796109035], [8.5594795318324, 5.4510821568801], [8.7131533445794, 5.3734368997647], [8.8991795014593, 5.3006437587573], [8.9978542830798, 5.3604959118201], [9.0382947027686, 5.4252001809909], [9.0997642278674, 5.4235828089549], [9.1304989904168, 5.3507896679475], [9.1806452348831, 5.2828499841525], [9.2954961676154, 5.2424096482827], [9.3990237358961, 5.2941729295089], [9.4556404743347, 5.3292723166778], [9.6103083807978, 5.3345971721246], [9.7203064430508, 5.2812151777579], [9.8108930233869, 5.2888152170016], [9.859101539478, 5.22309908448], [9.9205710645768, 5.2274630385472], [9.8650833684954, 5.1229581403567], [9.8138081654909, 5.0200712847545], [9.8100842535499, 4.9354663657977], [9.7560962475839, 4.8197893965079], [9.7237438615415, 4.7421441393926], [9.6606567129496, 4.6499398517444], [9.5996758528057, 4.6009224819972], [9.5252654235813, 4.596069695337], [9.4851788040254, 4.5471200513675], [9.4880433194342, 4.4494393634631], [9.4463896192613, 4.3633853810861], [9.4496248662475, 4.2841220813825], [9.4184014387432, 4.3142164665296], [9.3585495371375, 4.3578922170236], [9.2679628729823, 4.3498040157392], [9.2372281104329, 4.2867171186044], [9.1822290793064, 4.2527469414308], [9.1272300481799, 4.255982356055], [9.0754662640396, 4.2737761306598], [9.0528196189556, 4.3557860123946], [9.0162546560171, 4.4243325459792], [8.9984608814123, 4.4906548577382], [8.9531675074253, 4.5181542056634], [8.9041503053162, 4.4277195054128], [8.7715055979791, 4.3560555744006], [8.5879395715895, 4.2727649378612], [8.4116191137585, 4.3148233163192], [8.3614728692922, 4.3746747988298], [8.3831085730347, 4.4644020664527], [8.3983579371128, 4.6734118628337], [8.3854170329872, 4.7187056559159], [8.272183723748, 4.850861446841]]]]}"
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Ndé,,,,,,Bangante,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/16160,"West Africa, Pergamon World AtlasDescription West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/#is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[10.34984214697, 5.1156344264747], [10.416164542548, 5.1221052557231], [10.490574971773, 5.1835747808219], [10.566603108309, 5.2126915007831], [10.627314338344, 5.2365093072878], [10.697680750745, 5.2098186453806], [10.738070695661, 5.1680387556554], [10.776893575676, 5.093628242612], [10.82542211283, 5.0159823149444], [10.82542211283, 4.9448072165252], [10.778022618033, 4.9312258511783], [10.674983547069, 4.896278679371], [10.595720247366, 4.8498563468457], [10.529397851788, 4.8364265263081], [10.480869314633, 4.8380445688964], [10.442046434619, 4.8687793314458], [10.414546919055, 4.896278679371], [10.370871210471, 4.8606911301614], [10.333665953949, 4.8817203193904], [10.337330873007, 4.8985197907315], [10.340136447921, 4.9108370393515], [10.343371694908, 4.9545127898456], [10.343371694908, 5.027305930853], [10.343371694908, 5.0628934800626], [10.34984214697, 5.1156344264747]]]]}"
http://www.statoids.com/ucm.html,Pending,1972-06-02,FullTransfer,Cameroon,Wouri,,,,,,Douala,,Cameroon,Littoral,,,CM05,,,,,http://mapwarper.net/maps/wms/16160,"West Africa, Pergamon World AtlasDescription West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/#is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[9.5603603473873, 3.715761001531], [9.6999642555611, 3.6947324828543], [9.7840804257439, 3.7707603679337], [9.8390794568704, 3.8484062956013], [9.8529977747248, 3.9380155460276], [9.880497290288, 3.993014241878], [9.8740267963157, 4.0997772247829], [9.8610858083711, 4.1272769079842], [9.7834401321606, 4.1580116705336], [9.7300587245272, 4.1644821645059], [9.6928534680055, 4.0884539441504], [9.6459425543444, 3.989779497806], [9.560208718759, 3.8538994596638], [9.5603603473873, 3.715761001531]]]]}"
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Haut-Nkam,,,,,,Batang,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/16160,"West Africa, Pergamon World AtlasDescription West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/#is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[10.450471881778, 4.952103663236], [10.317827090622, 4.9326918460429], [10.241798995995, 4.8469583876432], [10.14635950327, 4.8194583691657], [10.119988946245, 4.8049000091851], [10.103812753224, 4.9181334860624], [10.042343228125, 4.9844557978214], [9.9970498960476, 5.0955827347935], [9.91293370491, 5.2719031088055], [10.061215439347, 5.3438704647125], [10.138861157467, 5.4732800088824], [10.303858271801, 5.4668095149101], [10.319545799867, 5.2846586890519], [10.450471881778, 4.952103663236]]]]}"
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Bamboutos,,,,,,Mbouda,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/16160,"West Africa, Pergamon World AtlasDescription West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/#is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[10.450032921506, 5.5881762289548], [10.492091048507, 5.6787628092908], [10.535766715182, 5.7289090537571], [10.569736724718, 5.7402323343896], [10.566990142687, 5.7843969174766], [10.573460636659, 5.9186592483067], [10.437580640426, 5.8911595651054], [10.27905399911, 5.8458664425754], [10.183614464475, 5.8474838146114], [10.063910682219, 5.7763087161922], [10.046116865704, 5.6938100018644], [10.146409249863, 5.6291053974175], [10.181996840982, 5.5724886589789], [10.258024935609, 5.5757240736031], [10.387434479779, 5.5951352202439], [10.450032921506, 5.5881762289548]]]]}"
http://www.statoids.com/ucm.html,NonActive,1972-06-02,FullTransfer,Cameroon,Bamoun,,,,,,Foumban,,Cameroon,Ouest,,,CM08,,,,,http://mapwarper.net/maps/wms/16160,"West Africa, Pergamon World AtlasDescription West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/#is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[10.75397870969, 4.947576262057], [10.865594437346, 4.9411061033609], [10.906034940854, 5.0430159643295], [10.931040588766, 5.1485488191249], [10.968245845288, 5.1982058957221], [11.029715328477, 5.2079121395948], [11.04378527496, 5.2931567654016], [11.0745199956, 5.3465387597682], [11.126283863559, 5.388107635081], [11.12143099308, 5.4835473373534], [11.142460014671, 5.5886926129462], [11.160253789276, 5.6808969005944], [11.233922922984, 5.7524595782163], [11.246863827109, 5.8511346951129], [11.254951944575, 5.9352507814767], [11.250048531219, 6.0152382776143], [11.245684325695, 6.1507816985252], [11.290977615863, 6.212251223624], [11.274801464751, 6.2489676475527], [11.219802433625, 6.2635263428094], [11.221420057118, 6.3212719559672], [11.182597177103, 6.3908293470742], [11.014364836737, 6.3795060664417], [10.952895311639, 6.2410313263538], [10.89142578654, 6.1455916240813], [10.827849972993, 6.1472089961173], [10.653147138655, 6.3348529860379], [10.628882870078, 6.1106444522741], [10.555331753567, 5.9726749733093], [10.463127465919, 5.7586608454587], [10.41266115848, 5.6251398101451], [10.524765509181, 5.4559299722316], [10.552349262871, 5.2984987199309], [10.579848820343, 5.1610009744766], [10.712493527681, 5.0785022601487], [10.762151191011, 5.026097930968], [10.75397870969, 4.947576262057]]]]}"
